Short Name,Item Count,Product Price Group,Product Department,Product Line,Product Group,Product Type,Master Planning Family,Product Sub Group
10614,10614,N,1,1,3,30,30,31
10614,10614,N,1,1,3,30,30,31
10614,10614,N,1,1,3,30,30,31
10614,10614,N,1,1,3,30,50,31
10614,10614,N,1,1,3,30,50,31
10614,10614,N,1,1,3,30,50,31
10614,10614, ,1,1,3,30,G17,31
10614,10614, ,1,1,3,30,G17,31
10614,10614, ,1,1,3,30,G17,31
10727,10727,N,1,1,13,47,30,60
10727,10727,N,1,1,13,47,30,60
10727,10727,N,1,1,13,47,30,60
10727,10727, ,1,1,13,47,G17,60
10727,10727, ,1,1,13,47,G17,60
10727,10727, ,1,1,13,47,G17,60
10727,10727,1, ,1,13,47,0,60
10727,10727,1, ,1,13,47,0,60
10727,10727,1, ,1,13,47,0,60
10409,10409,N,1,1,13,25,10,10
10409,10409,N,1,1,13,25,10,10
10409,10409,N,1,1,13,25,10,10
10409,10409,1, ,1,13,25,0,10
10409,10409,1, ,1,13,25,0,10
10409,10409,1, ,1,13,25,0,10
10409,10409,1, ,1,13,25,0,10
10409,10409,1, ,1,13,25,0,10
10409,10409,1, ,1,13,25,0,10
10337,10337,N,1,1,6,13,50,58
10337,10337,N,1,1,6,13,50,58
10337,10337,N,1,1,6,13,50,58
10337,10337,N,1,1,6,13,50,58
10337,10337,N,1,1,6,13,50,58
10337,10337,N,1,1,6,13,50,58
10337,10337, ,1,1,6,13,G17,58
10337,10337, ,1,1,6,13,G17,58
10337,10337, ,1,1,6,13,G17,58
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,   ,      ,1,10,18,   ,14
10045,10045,N,1,1,10,18,50,14
10045,10045,N,1,1,10,18,50,14
10045,10045,N,1,1,10,18,50,14
10045,10045,0,SRSW,1,10,18,S01,14
10045,10045,0,SRSW,1,10,18,S01,14
10045,10045,0,SRSW,1,10,18,S01,14
10064,10064,N,1,1,11,33,50,91
10064,10064,N,1,1,11,33,50,91
10064,10064,N,1,1,11,33,50,91
10064,10064,N,1,1,11,33,50,91
10064,10064,N,1,1,11,33,50,91
10064,10064,N,1,1,11,33,50,91
10064,10064, ,1,1,11,33,G17,91
10064,10064, ,1,1,11,33,G17,91
10064,10064, ,1,1,11,33,G17,91
10064,10064, ,1,1,11,33,G07,91
10064,10064, ,1,1,11,33,G07,91
10064,10064, ,1,1,11,33,G07,91
10923,10923,   ,      ,2,4,28,   ,90
10923,10923,   ,      ,2,4,28,   ,90
10923,10923,   ,      ,2,4,28,   ,90
10923,10923,N,   ,2,4,28, ,90
10923,10923,N,   ,2,4,28, ,90
10923,10923,N,   ,2,4,28, ,90
10923,10923,N,   ,2,4,28, ,90
10923,10923,N,   ,2,4,28, ,90
10923,10923,N,   ,2,4,28, ,90
10218,10218,   ,      ,1,21,44,   ,12
10218,10218,   ,      ,1,21,44,   ,12
10218,10218,   ,      ,1,21,44,   ,12
10218,10218,   ,      ,1,21,44,P01,12
10218,10218,   ,      ,1,21,44,P01,12
10218,10218,   ,      ,1,21,44,P01,12
10218,10218, ,1,1,21,44,G08,12
10218,10218, ,1,1,21,44,G08,12
10218,10218, ,1,1,21,44,G08,12
10268,10268,N,1,2,1,3,10,44
10268,10268,N,1,2,1,3,10,44
10268,10268,N,1,2,1,3,10,44
10268,10268,N,   ,2,1,3, ,44
10268,10268,N,   ,2,1,3, ,44
10268,10268,N,   ,2,1,3, ,44
10268,10268,N,   ,2,1,3, ,44
10268,10268,N,   ,2,1,3, ,44
10268,10268,N,   ,2,1,3, ,44
10338,10338,N,   ,1,6,13, ,58
10338,10338,N,   ,1,6,13, ,58
10338,10338,N,   ,1,6,13, ,58
10338,10338,N, ,1,6,13,ATV,58
10338,10338,N, ,1,6,13,ATV,58
10338,10338,N, ,1,6,13,ATV,58
10338,10338, ,1,1,6,13,G17,58
10338,10338, ,1,1,6,13,G17,58
10338,10338, ,1,1,6,13,G17,58
10546,10546, ,1,1,21,44,G17,83
10546,10546, ,1,1,21,44,G17,83
10546,10546, ,1,1,21,44,G17,83
10546,10546, ,1,1,21,44,G02,83
10546,10546, ,1,1,21,44,G02,83
10546,10546, ,1,1,21,44,G02,83
10546,10546,300,        ,1,21,44,0,83
10546,10546,300,        ,1,21,44,0,83
10546,10546,300,        ,1,21,44,0,83
10615,10615,N,1,1,3,30,50,32
10615,10615,N,1,1,3,30,50,32
10615,10615,N,1,1,3,30,50,32
10615,10615,N,1,1,3,30,50,32
10615,10615,N,1,1,3,30,50,32
10615,10615,N,1,1,3,30,50,32
10615,10615, ,1,1,3,30,G17,32
10615,10615, ,1,1,3,30,G17,32
10615,10615, ,1,1,3,30,G17,32
10728,10728,N,1,1,13,47,10,60
10728,10728,N,1,1,13,47,10,60
10728,10728,N,1,1,13,47,10,60
10728,10728, ,1,1,13,47,G15,60
10728,10728, ,1,1,13,47,G15,60
10728,10728, ,1,1,13,47,G15,60
10728,10728,0,0,1,13,47, ,60
10728,10728,0,0,1,13,47, ,60
10728,10728,0,0,1,13,47, ,60
10410,10410,N,1,1,13,5,50,28
10410,10410,N,1,1,13,5,50,28
10410,10410,N,1,1,13,5,50,28
10410,10410,N, ,1,13,5,ATV,28
10410,10410,N, ,1,13,5,ATV,28
10410,10410,N, ,1,13,5,ATV,28
10410,10410,1, ,1,13,5,0,28
10410,10410,1, ,1,13,5,0,28
10410,10410,1, ,1,13,5,0,28
10924,10924,N,1,1,3,30,50,31
10924,10924,N,1,1,3,30,50,31
10924,10924,N,1,1,3,30,50,31
10924,10924,N,1,1,3,30,50,31
10924,10924,N,1,1,3,30,50,31
10924,10924,N,1,1,3,30,50,31
10924,10924,0,N,1,3,30,   ,31
10924,10924,0,N,1,3,30,   ,31
10924,10924,0,N,1,3,30,   ,31
10219,10219,   ,      ,1,21,44,P01,12
10219,10219,   ,      ,1,21,44,P01,12
10219,10219,   ,      ,1,21,44,P01,12
10219,10219,N,1,1,21,44,30,12
10219,10219,N,1,1,21,44,30,12
10219,10219,N,1,1,21,44,30,12
10219,10219, ,1,1,21,44,G17,12
10219,10219, ,1,1,21,44,G17,12
10219,10219, ,1,1,21,44,G17,12
10838,10838, ,1,1,20,42,G03,2
10838,10838, ,1,1,20,42,G03,2
10838,10838, ,1,1,20,42,G03,2
10838,10838,0,0,1,20,42, ,2
10838,10838,0,0,1,20,42, ,2
10838,10838,0,0,1,20,42, ,2
10838,10838,300,        ,1,20,42,0,2
10838,10838,300,        ,1,20,42,0,2
10838,10838,300,        ,1,20,42,0,2
10912,10912,N,1,2,4,28,50,51
10912,10912,N,1,2,4,28,50,51
10912,10912,N,1,2,4,28,50,51
10912,10912,N,   ,2,4,28, ,51
10912,10912,N,   ,2,4,28, ,51
10912,10912,N,   ,2,4,28, ,51
10912,10912, ,1,2,4,28,G17,51
10912,10912, ,1,2,4,28,G17,51
10912,10912, ,1,2,4,28,G17,51
10411,10411,N,1,1,13,24,50,110
10411,10411,N,1,1,13,24,50,110
10411,10411,N,1,1,13,24,50,110
10411,10411,N,   ,1,13,24, ,110
10411,10411,N,   ,1,13,24, ,110
10411,10411,N,   ,1,13,24, ,110
10411,10411, ,1,1,13,24,G17,110
10411,10411, ,1,1,13,24,G17,110
10411,10411, ,1,1,13,24,G17,110
10925,10925,N,1,1,3,1,50,4
10925,10925,N,1,1,3,1,50,4
10925,10925,N,1,1,3,1,50,4
10925,10925,N,   ,1,3,1, ,4
10925,10925,N,   ,1,3,1, ,4
10925,10925,N,   ,1,3,1, ,4
10925,10925,0,N,1,3,1,   ,4
10925,10925,0,N,1,3,1,   ,4
10925,10925,0,N,1,3,1,   ,4
10220,10220,   ,      ,1,21,44,P01,12
10220,10220,   ,      ,1,21,44,P01,12
10220,10220,   ,      ,1,21,44,P01,12
10220,10220,N,1,1,21,44,10,12
10220,10220,N,1,1,21,44,10,12
10220,10220,N,1,1,21,44,10,12
10220,10220,1, ,1,21,44,0,12
10220,10220,1, ,1,21,44,0,12
10220,10220,1, ,1,21,44,0,12
10339,10339,N,   ,1,6,47, ,62
10339,10339,N,   ,1,6,47, ,62
10339,10339,N,   ,1,6,47, ,62
10339,10339,N,   ,1,6,47, ,62
10339,10339,N,   ,1,6,47, ,62
10339,10339,N,   ,1,6,47, ,62
10339,10339, ,1,1,6,47,G17,62
10339,10339, ,1,1,6,47,G17,62
10339,10339, ,1,1,6,47,G17,62
10193,10193,N,   ,1,19,26, ,99
10193,10193,N,   ,1,19,26, ,99
10193,10193,N,   ,1,19,26, ,99
10193,10193, ,1,1,19,26,G17,99
10193,10193, ,1,1,19,26,G17,99
10193,10193, ,1,1,19,26,G17,99
10193,10193,0,N,1,19,26,   ,99
10193,10193,0,N,1,19,26,   ,99
10193,10193,0,N,1,19,26,   ,99
11241,11241,N,1,1,11,33,30,77
11241,11241,N,1,1,11,33,30,77
11241,11241,N,1,1,11,33,30,77
11241,11241, ,1,1,11,33,G17,77
11241,11241, ,1,1,11,33,G17,77
11241,11241, ,1,1,11,33,G17,77
10412,10412,N,1,1,13,47,50,63
10412,10412,N,1,1,13,47,50,63
10412,10412,N,1,1,13,47,50,63
10412,10412, ,1,1,13,47,   ,63
10412,10412, ,1,1,13,47,   ,63
10412,10412, ,1,1,13,47,   ,63
10412,10412, ,1,1,13,47,G14,63
10412,10412, ,1,1,13,47,G14,63
10412,10412, ,1,1,13,47,G14,63
10164,10164,N,1,1,16,33,50,65
10164,10164,N,1,1,16,33,50,65
10164,10164,N,1,1,16,33,50,65
10164,10164,N,1,1,16,33,50,65
10164,10164,N,1,1,16,33,50,65
10164,10164,N,1,1,16,33,50,65
10164,10164,N,   ,1,16,33, ,65
10164,10164,N,   ,1,16,33, ,65
10164,10164,N,   ,1,16,33, ,65
10340,10340,N,   ,1,6,13, ,58
10340,10340,N,   ,1,6,13, ,58
10340,10340,N,   ,1,6,13, ,58
10340,10340,N,   ,1,6,13, ,58
10340,10340,N,   ,1,6,13, ,58
10340,10340,N,   ,1,6,13, ,58
10340,10340, ,1,1,6,13,G17,58
10340,10340, ,1,1,6,13,G17,58
10340,10340, ,1,1,6,13,G17,58
10913,10913,N,   ,1,3,1, ,50
10913,10913,N,   ,1,3,1, ,50
10913,10913,N,   ,1,3,1, ,50
10913,10913,        ,EP4101,1,3,1,N,50
10913,10913,        ,EP4101,1,3,1,N,50
10913,10913,        ,EP4101,1,3,1,N,50
10913,10913,300,        ,1,3,1,0,50
10913,10913,300,        ,1,3,1,0,50
10913,10913,300,        ,1,3,1,0,50
11247,11247, ,1,1,11,33,G17,8
11247,11247, ,1,1,11,33,G17,8
11247,11247, ,1,1,11,33,G17,8
11247,11247,1, ,1,11,33,0,8
11247,11247,1, ,1,11,33,0,8
11247,11247,1, ,1,11,33,0,8
10926,10926,   ,      ,1,3,30,   ,33
10926,10926,   ,      ,1,3,30,   ,33
10926,10926,   ,      ,1,3,30,   ,33
10926,10926,N,1,1,3,30,10,33
10926,10926,N,1,1,3,30,10,33
10926,10926,N,1,1,3,30,10,33
10926,10926,0,N,1,3,30,   ,33
10926,10926,0,N,1,3,30,   ,33
10926,10926,0,N,1,3,30,   ,33
10221,10221,N,   ,1,21,44, ,45
10221,10221,N,   ,1,21,44, ,45
10221,10221,N,   ,1,21,44, ,45
10221,10221,0,ATV,1,21,44,A02,45
10221,10221,0,ATV,1,21,44,A02,45
10221,10221,0,ATV,1,21,44,A02,45
10221,10221,        ,EP4101,1,21,44,N,45
10221,10221,        ,EP4101,1,21,44,N,45
10221,10221,        ,EP4101,1,21,44,N,45
10341,10341,   ,      ,1,6,14,P01,93
10341,10341,   ,      ,1,6,14,P01,93
10341,10341,   ,      ,1,6,14,P01,93
10341,10341, ,1,1,6,14,G17,93
10341,10341, ,1,1,6,14,G17,93
10341,10341, ,1,1,6,14,G17,93
10341,10341,        ,EP4101,1,6,14,N,93
10341,10341,        ,EP4101,1,6,14,N,93
10341,10341,        ,EP4101,1,6,14,N,93
10194,10194,N,   ,1,19,36, ,67
10194,10194,N,   ,1,19,36, ,67
10194,10194,N,   ,1,19,36, ,67
10194,10194, ,1,1,19,36,G17,67
10194,10194, ,1,1,19,36,G17,67
10194,10194, ,1,1,19,36,G17,67
10194,10194,0,N,1,19,36,   ,67
10194,10194,0,N,1,19,36,   ,67
10194,10194,0,N,1,19,36,   ,67
10493,10493,N,1,1,19,47,10,61
10493,10493,N,1,1,19,47,10,61
10493,10493,N,1,1,19,47,10,61
10493,10493,N,1,1,19,47,50,61
10493,10493,N,1,1,19,47,50,61
10493,10493,N,1,1,19,47,50,61
10493,10493, ,1,1,19,47,G17,61
10493,10493, ,1,1,19,47,G17,61
10493,10493, ,1,1,19,47,G17,61
10547,10547,   ,      ,1,21,44,P01,83
10547,10547,   ,      ,1,21,44,P01,83
10547,10547,   ,      ,1,21,44,P01,83
10547,10547, ,1,1,21,44,G17,83
10547,10547, ,1,1,21,44,G17,83
10547,10547, ,1,1,21,44,G17,83
10547,10547,0,0,1,21,44, ,83
10547,10547,0,0,1,21,44, ,83
10547,10547,0,0,1,21,44, ,83
10616,10616,N,1,1,3,30,10,32
10616,10616,N,1,1,3,30,10,32
10616,10616,N,1,1,3,30,10,32
10616,10616, ,1,1,3,30,G17,32
10616,10616, ,1,1,3,30,G17,32
10616,10616, ,1,1,3,30,G17,32
10616,10616, ,1,1,3,30,G04,32
10616,10616, ,1,1,3,30,G04,32
10616,10616, ,1,1,3,30,G04,32
10729,10729, ,1,1,13,47,G03,60
10729,10729, ,1,1,13,47,G03,60
10729,10729, ,1,1,13,47,G03,60
10729,10729,        ,EP4101,1,13,47,N,60
10729,10729,        ,EP4101,1,13,47,N,60
10729,10729,        ,EP4101,1,13,47,N,60
10729,10729,        ,EP4101,1,13,47,N,60
10729,10729,        ,EP4101,1,13,47,N,60
10729,10729,        ,EP4101,1,13,47,N,60
11249,11249,   ,      ,1,11,33,   ,8
11249,11249,   ,      ,1,11,33,   ,8
11249,11249,   ,      ,1,11,33,   ,8
11249,11249,N,1,1,11,33,30,8
11249,11249,N,1,1,11,33,30,8
11249,11249,N,1,1,11,33,30,8
11249,11249,1, ,1,11,33,0,8
11249,11249,1, ,1,11,33,0,8
11249,11249,1, ,1,11,33,0,8
10927,10927,N,1,1,3,1,50,4
10927,10927,N,1,1,3,1,50,4
10927,10927,N,1,1,3,1,50,4
10927,10927,N,1,1,3,1,50,4
10927,10927,N,1,1,3,1,50,4
10927,10927,N,1,1,3,1,50,4
10927,10927, ,1,1,3,1,G17,4
10927,10927, ,1,1,3,1,G17,4
10927,10927, ,1,1,3,1,G17,4
10342,10342,N,1,1,6,14,30,93
10342,10342,N,1,1,6,14,30,93
10342,10342,N,1,1,6,14,30,93
10342,10342,N,1,1,6,14,50,93
10342,10342,N,1,1,6,14,50,93
10342,10342,N,1,1,6,14,50,93
10342,10342,N,   ,1,6,14, ,93
10342,10342,N,   ,1,6,14, ,93
10342,10342,N,   ,1,6,14, ,93
10494,10494,   ,      ,1,19,47,   ,61
10494,10494,   ,      ,1,19,47,   ,61
10494,10494,   ,      ,1,19,47,   ,61
10494,10494,N,1,1,19,47,50,61
10494,10494,N,1,1,19,47,50,61
10494,10494,N,1,1,19,47,50,61
10494,10494, ,1,1,19,47,G17,61
10494,10494, ,1,1,19,47,G17,61
10494,10494, ,1,1,19,47,G17,61
10730,10730,N,   ,1,13,47, ,60
10730,10730,N,   ,1,13,47, ,60
10730,10730,N,   ,1,13,47, ,60
10730,10730, ,1,1,13,47,G17,60
10730,10730, ,1,1,13,47,G17,60
10730,10730, ,1,1,13,47,G17,60
10730,10730, ,1,1,13,47,G03,60
10730,10730, ,1,1,13,47,G03,60
10730,10730, ,1,1,13,47,G03,60
10928,10928,N,1,1,3,30,50,33
10928,10928,N,1,1,3,30,50,33
10928,10928,N,1,1,3,30,50,33
10928,10928,N,1,1,3,30,50,33
10928,10928,N,1,1,3,30,50,33
10928,10928,N,1,1,3,30,50,33
10928,10928,0,N,1,3,30,   ,33
10928,10928,0,N,1,3,30,   ,33
10928,10928,0,N,1,3,30,   ,33
10343,10343,N,1,1,6,12,50,94
10343,10343,N,1,1,6,12,50,94
10343,10343,N,1,1,6,12,50,94
10343,10343,N,1,1,6,12,50,94
10343,10343,N,1,1,6,12,50,94
10343,10343,N,1,1,6,12,50,94
10343,10343, ,1,1,6,12,G17,94
10343,10343, ,1,1,6,12,G17,94
10343,10343, ,1,1,6,12,G17,94
10548,10548,   ,      ,1,21,44,   ,84
10548,10548,   ,      ,1,21,44,   ,84
10548,10548,   ,      ,1,21,44,   ,84
10548,10548,N,   ,1,21,44, ,84
10548,10548,N,   ,1,21,44, ,84
10548,10548,N,   ,1,21,44, ,84
10548,10548, ,1,1,21,44,G17,84
10548,10548, ,1,1,21,44,G17,84
10548,10548, ,1,1,21,44,G17,84
10617,10617,N,1,1,3,30,30,32
10617,10617,N,1,1,3,30,30,32
10617,10617,N,1,1,3,30,30,32
10617,10617,N,   ,1,3,30, ,32
10617,10617,N,   ,1,3,30, ,32
10617,10617,N,   ,1,3,30, ,32
10617,10617,N,   ,1,3,30, ,32
10617,10617,N,   ,1,3,30, ,32
10617,10617,N,   ,1,3,30, ,32
11793,11793,   ,      ,1,11,33,   ,77
11793,11793,   ,      ,1,11,33,   ,77
11793,11793,   ,      ,1,11,33,   ,77
11793,11793, ,1,1,11,33,G17,77
11793,11793, ,1,1,11,33,G17,77
11793,11793, ,1,1,11,33,G17,77
11793,11793,1, ,1,11,33,0,77
11793,11793,1, ,1,11,33,0,77
11793,11793,1, ,1,11,33,0,77
10413,10413,   ,      ,1,13,24,   ,110
10413,10413,   ,      ,1,13,24,   ,110
10413,10413,   ,      ,1,13,24,   ,110
10413,10413,N,1,1,13,24,50,110
10413,10413,N,1,1,13,24,50,110
10413,10413,N,1,1,13,24,50,110
10413,10413,0,0,1,13,24, ,110
10413,10413,0,0,1,13,24, ,110
10413,10413,0,0,1,13,24, ,110
10929,10929,N,   ,1,3,1, ,4
10929,10929,N,   ,1,3,1, ,4
10929,10929,N,   ,1,3,1, ,4
10929,10929, ,1,1,3,1,   ,4
10929,10929, ,1,1,3,1,   ,4
10929,10929, ,1,1,3,1,   ,4
10929,10929, ,1,1,3,1,G17,4
10929,10929, ,1,1,3,1,G17,4
10929,10929, ,1,1,3,1,G17,4
10344,10344,N,1,1,6,8,50,95
10344,10344,N,1,1,6,8,50,95
10344,10344,N,1,1,6,8,50,95
10344,10344,N,   ,1,6,8, ,95
10344,10344,N,   ,1,6,8, ,95
10344,10344,N,   ,1,6,8, ,95
10344,10344,        ,EP4101,1,6,8,N,95
10344,10344,        ,EP4101,1,6,8,N,95
10344,10344,        ,EP4101,1,6,8,N,95
10046,10046,   ,      ,1,10,18,   ,11
10046,10046,   ,      ,1,10,18,   ,11
10046,10046,   ,      ,1,10,18,   ,11
10046,10046,N,1,1,10,18,10,11
10046,10046,N,1,1,10,18,10,11
10046,10046,N,1,1,10,18,10,11
10046,10046,N,1,1,10,18,50,11
10046,10046,N,1,1,10,18,50,11
10046,10046,N,1,1,10,18,50,11
10046,10046,N,1,1,10,18,50,11
10046,10046,N,1,1,10,18,50,11
10046,10046,N,1,1,10,18,50,11
10618,10618,N,1,1,3,30,10,53
10618,10618,N,1,1,3,30,10,53
10618,10618,N,1,1,3,30,10,53
10618,10618,N,1,1,3,30,50,53
10618,10618,N,1,1,3,30,50,53
10618,10618,N,1,1,3,30,50,53
10618,10618, ,1,1,3,30,G14,53
10618,10618, ,1,1,3,30,G14,53
10618,10618, ,1,1,3,30,G14,53
11925,11925,   ,      ,1,12,22,   ,66
11925,11925,   ,      ,1,12,22,   ,66
11925,11925,   ,      ,1,12,22,   ,66
11925,11925, ,1,1,12,22,G17,66
11925,11925, ,1,1,12,22,G17,66
11925,11925, ,1,1,12,22,G17,66
11925,11925,1, ,1,12,22,0,66
11925,11925,1, ,1,12,22,0,66
11925,11925,1, ,1,12,22,0,66
10930,10930,N, ,1,3,30,TRK,31
10930,10930,N, ,1,3,30,TRK,31
10930,10930,N, ,1,3,30,TRK,31
10930,10930, ,1,1,3,30,G17,31
10930,10930, ,1,1,3,30,G17,31
10930,10930, ,1,1,3,30,G17,31
10930,10930,300,        ,1,3,30,0,31
10930,10930,300,        ,1,3,30,0,31
10930,10930,300,        ,1,3,30,0,31
10047,10047,N,1,1,10,18,50,11
10047,10047,N,1,1,10,18,50,11
10047,10047,N,1,1,10,18,50,11
10047,10047,N,1,1,10,18,50,11
10047,10047,N,1,1,10,18,50,11
10047,10047,N,1,1,10,18,50,11
10047,10047,N,   ,1,10,18, ,11
10047,10047,N,   ,1,10,18, ,11
10047,10047,N,   ,1,10,18, ,11
10047,10047,N,   ,1,10,18, ,11
10047,10047,N,   ,1,10,18, ,11
10047,10047,N,   ,1,10,18, ,11
10495,10495,   ,      ,1,19,47,P01,61
10495,10495,   ,      ,1,19,47,P01,61
10495,10495,   ,      ,1,19,47,P01,61
10495,10495,N,1,1,19,47,10,61
10495,10495,N,1,1,19,47,10,61
10495,10495,N,1,1,19,47,10,61
10495,10495, ,1,1,19,47,G03,61
10495,10495, ,1,1,19,47,G03,61
10495,10495, ,1,1,19,47,G03,61
10549,10549,N,1,1,21,44,30,17
10549,10549,N,1,1,21,44,30,17
10549,10549,N,1,1,21,44,30,17
10549,10549, ,1,1,21,44,G17,17
10549,10549, ,1,1,21,44,G17,17
10549,10549, ,1,1,21,44,G17,17
10549,10549,0,N,1,21,44,   ,17
10549,10549,0,N,1,21,44,   ,17
10549,10549,0,N,1,21,44,   ,17
11971,11971, ,1,1,12,22,G15,66
11971,11971, ,1,1,12,22,G15,66
11971,11971, ,1,1,12,22,G15,66
11971,11971,1, ,1,12,22,0,66
11971,11971,1, ,1,12,22,0,66
11971,11971,1, ,1,12,22,0,66
10065,10065,N,1,1,11,33,50,91
10065,10065,N,1,1,11,33,50,91
10065,10065,N,1,1,11,33,50,91
10065,10065,N,1,1,11,33,50,91
10065,10065,N,1,1,11,33,50,91
10065,10065,N,1,1,11,33,50,91
10065,10065, ,1,1,11,33,G14,91
10065,10065, ,1,1,11,33,G14,91
10065,10065, ,1,1,11,33,G14,91
10065,10065, ,1,1,11,33,G19,91
10065,10065, ,1,1,11,33,G19,91
10065,10065, ,1,1,11,33,G19,91
10195,10195,N,1,1,19,45,50,1
10195,10195,N,1,1,19,45,50,1
10195,10195,N,1,1,19,45,50,1
10195,10195,N,   ,1,19,45, ,1
10195,10195,N,   ,1,19,45, ,1
10195,10195,N,   ,1,19,45, ,1
10195,10195, ,1,1,19,45,   ,1
10195,10195, ,1,1,19,45,   ,1
10195,10195, ,1,1,19,45,   ,1
10414,10414,N,1,1,13,24,50,9
10414,10414,N,1,1,13,24,50,9
10414,10414,N,1,1,13,24,50,9
10414,10414, ,1,1,13,24,   ,9
10414,10414, ,1,1,13,24,   ,9
10414,10414, ,1,1,13,24,   ,9
10414,10414,1, ,1,13,24,0,9
10414,10414,1, ,1,13,24,0,9
10414,10414,1, ,1,13,24,0,9
10931,10931,   ,      ,1,3,30,   ,32
10931,10931,   ,      ,1,3,30,   ,32
10931,10931,   ,      ,1,3,30,   ,32
10931,10931,N,   ,1,3,30, ,32
10931,10931,N,   ,1,3,30, ,32
10931,10931,N,   ,1,3,30, ,32
10931,10931,0,N,1,3,30,   ,32
10931,10931,0,N,1,3,30,   ,32
10931,10931,0,N,1,3,30,   ,32
10222,10222,   ,      ,1,21,44,P01,45
10222,10222,   ,      ,1,21,44,P01,45
10222,10222,   ,      ,1,21,44,P01,45
10222,10222,N,1,1,21,44,50,45
10222,10222,N,1,1,21,44,50,45
10222,10222,N,1,1,21,44,50,45
10222,10222, ,1,1,21,44,G17,45
10222,10222, ,1,1,21,44,G17,45
10222,10222, ,1,1,21,44,G17,45
10270,10270,   ,      ,2,1,3,   ,44
10270,10270,   ,      ,2,1,3,   ,44
10270,10270,   ,      ,2,1,3,   ,44
10270,10270,   ,      ,2,1,3,   ,44
10270,10270,   ,      ,2,1,3,   ,44
10270,10270,   ,      ,2,1,3,   ,44
10270,10270, ,1,2,1,3,G17,44
10270,10270, ,1,2,1,3,G17,44
10270,10270, ,1,2,1,3,G17,44
10048,10048,N,1,1,10,18,10,11
10048,10048,N,1,1,10,18,10,11
10048,10048,N,1,1,10,18,10,11
10048,10048,N,1,1,10,18,50,11
10048,10048,N,1,1,10,18,50,11
10048,10048,N,1,1,10,18,50,11
10048,10048,        ,          ,1,10,18,N,11
10048,10048,        ,          ,1,10,18,N,11
10048,10048,        ,          ,1,10,18,N,11
10048,10048,1, ,1,10,18,0,11
10048,10048,1, ,1,10,18,0,11
10048,10048,1, ,1,10,18,0,11
10550,10550,N,1,1,21,44,30,84
10550,10550,N,1,1,21,44,30,84
10550,10550,N,1,1,21,44,30,84
10550,10550, ,1,1,21,44,G17,84
10550,10550, ,1,1,21,44,G17,84
10550,10550, ,1,1,21,44,G17,84
10550,10550,0,0,1,21,44, ,84
10550,10550,0,0,1,21,44, ,84
10550,10550,0,0,1,21,44, ,84
10066,10066,   ,      ,1,11,33,   ,91
10066,10066,   ,      ,1,11,33,   ,91
10066,10066,   ,      ,1,11,33,   ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10066,10066,N,   ,1,11,33, ,91
10415,10415,N,1,1,13,24,30,9
10415,10415,N,1,1,13,24,30,9
10415,10415,N,1,1,13,24,30,9
10415,10415,N,   ,1,13,24, ,9
10415,10415,N,   ,1,13,24, ,9
10415,10415,N,   ,1,13,24, ,9
10415,10415,1, ,1,13,24,0,9
10415,10415,1, ,1,13,24,0,9
10415,10415,1, ,1,13,24,0,9
10932,10932,   ,      ,1,3,30,   ,32
10932,10932,   ,      ,1,3,30,   ,32
10932,10932,   ,      ,1,3,30,   ,32
10932,10932,N,   ,1,3,30, ,32
10932,10932,N,   ,1,3,30, ,32
10932,10932,N,   ,1,3,30, ,32
10932,10932,N,   ,1,3,30, ,32
10932,10932,N,   ,1,3,30, ,32
10932,10932,N,   ,1,3,30, ,32
10223,10223,   ,      ,1,21,44,P01,45
10223,10223,   ,      ,1,21,44,P01,45
10223,10223,   ,      ,1,21,44,P01,45
10223,10223,N,1,1,21,44,50,45
10223,10223,N,1,1,21,44,50,45
10223,10223,N,1,1,21,44,50,45
10223,10223, ,1,1,21,44,G17,45
10223,10223, ,1,1,21,44,G17,45
10223,10223, ,1,1,21,44,G17,45
10701,10701, ,1,1,12,22,G17,66
10701,10701, ,1,1,12,22,G17,66
10701,10701, ,1,1,12,22,G17,66
10701,10701, ,1,1,12,22,G13,66
10701,10701, ,1,1,12,22,G13,66
10701,10701, ,1,1,12,22,G13,66
10701,10701,        ,EP3002,1,12,22,N,66
10701,10701,        ,EP3002,1,12,22,N,66
10701,10701,        ,EP3002,1,12,22,N,66
10049,10049,N,1,1,10,18,10,11
10049,10049,N,1,1,10,18,10,11
10049,10049,N,1,1,10,18,10,11
10049,10049,N,1,1,10,18,50,11
10049,10049,N,1,1,10,18,50,11
10049,10049,N,1,1,10,18,50,11
10049,10049, ,1,1,10,18,G17,11
10049,10049, ,1,1,10,18,G17,11
10049,10049, ,1,1,10,18,G17,11
10049,10049,0,0,1,10,18, ,11
10049,10049,0,0,1,10,18, ,11
10049,10049,0,0,1,10,18, ,11
10551,10551,N,1,1,21,44,30,12
